"vessel_id","time_stamp","lon","lat","speed","course","trip"
1,2017-02-20 14:28:17,13.3107,44.5492,0.3,349,"1_10"
1,2017-02-20 14:31:57,13.3105,44.5495,0.3,351,"1_10"
1,2017-02-20 14:37:37,13.3103,44.5502,0.3,345,"1_10"
1,2017-02-20 14:43:18,13.3102,44.551,0.3,351,"1_10"
1,2017-02-20 14:53:18,13.3098,44.552,0.2,352,"1_10"
1,2017-02-20 14:58:17,13.3098,44.5525,0.2,349,"1_10"
1,2017-02-20 15:03:17,13.3097,44.553,0.1,346,"1_10"
1,2017-02-20 15:08:17,13.3095,44.5533,0.1,345,"1_10"
1,2017-02-20 15:11:57,13.3093,44.5535,0.1,340,"1_10"
1,2017-02-20 15:18:18,13.3092,44.554,0.1,337,"1_10"
1,2017-02-20 15:21:57,13.309,44.5543,0.1,331,"1_10"
1,2017-02-20 15:28:28,13.3088,44.5547,0,341,"1_10"
1,2017-02-20 15:32:58,13.3087,44.5548,0,338,"1_10"
1,2017-02-20 15:36:38,13.3085,44.5552,0.1,342,"1_10"
1,2017-02-20 15:43:18,13.3083,44.5555,0.2,335,"1_10"
1,2017-02-20 15:47:17,13.308,44.5557,0,325,"1_10"
1,2017-02-20 15:52:58,13.3078,44.5558,0.1,349,"1_10"
1,2017-02-20 15:56:38,13.3078,44.556,0.1,352,"1_10"
1,2017-02-20 16:03:38,13.3077,44.5563,0.1,345,"1_10"
1,2017-02-20 16:08:38,13.3075,44.5567,0.1,343,"1_10"
1,2017-02-20 16:13:08,13.3073,44.557,0.1,345,"1_10"
1,2017-02-20 16:18:37,13.3072,44.5572,0,341,"1_10"
1,2017-02-20 16:23:18,13.307,44.5573,0.1,336,"1_10"
1,2017-02-20 16:28:38,13.3068,44.5575,0,328,"1_10"
1,2017-02-20 16:32:38,13.3062,44.5572,4,222,"1_10"
1,2017-02-20 16:37:19,13.3178,44.5517,8.2,131,"1_10"
1,2017-02-20 16:45:58,13.3417,44.5412,8.4,120,"1_10"
1,2017-02-20 19:59:10,13.38,44.5281,0,46,"1_10"
1,2017-02-20 20:02:11,13.38,44.5281,0,46,"1_10"
1,2017-02-20 20:08:11,13.38,44.5281,0,46,"1_10"
1,2017-02-20 20:14:11,13.38,44.5281,0,46,"1_10"
1,2017-02-20 20:17:10,13.38,44.5281,0,46,"1_10"
1,2017-02-20 21:53:15,13.3806,44.5272,0.2,58,"1_10"
1,2017-02-20 21:59:14,13.3806,44.5272,0.2,58,"1_10"
1,2017-02-20 22:02:14,13.3806,44.5272,0.2,58,"1_10"
1,2017-02-20 22:08:15,13.3806,44.5272,0.2,58,"1_10"
1,2017-02-20 22:14:15,13.3806,44.5272,0.2,58,"1_10"
1,2017-02-20 23:42:51,13.3806,44.5272,0,70,"1_10"
1,2017-02-20 23:48:51,13.3806,44.5272,0,70,"1_10"
1,2017-02-20 23:51:50,13.3806,44.5272,0,70,"1_10"
1,2017-02-20 23:57:50,13.3806,44.5272,0,70,"1_10"
1,2017-02-21 00:03:51,13.3806,44.5272,0,70,"1_10"
1,2017-02-21 00:44:19,13.364,44.5382,8.4,315,"1_10"
1,2017-02-21 00:49:48,13.3528,44.5465,6.3,306,"1_10"
1,2017-02-21 00:54:19,13.3497,44.5483,0.1,253,"1_10"
1,2017-02-21 00:59:39,13.3507,44.5472,0.9,134,"1_10"
1,2017-02-21 01:03:48,13.352,44.5463,1.2,135,"1_10"
1,2017-02-21 01:09:29,13.3535,44.5452,1,135,"1_10"
1,2017-02-21 01:14:49,13.355,44.5442,1.4,155,"1_10"
1,2017-02-21 01:19:59,13.3567,44.543,0.9,101,"1_10"
1,2017-02-21 01:24:29,13.3582,44.5418,1.4,130,"1_10"
1,2017-02-21 01:29:39,13.3597,44.5407,0.3,52,"1_10"
1,2017-02-21 01:33:59,13.3613,44.5395,1.3,114,"1_10"
1,2017-02-21 01:37:18,13.3623,44.5387,1.2,123,"1_10"
1,2017-02-21 01:43:09,13.3643,44.5373,0.9,112,"1_10"
1,2017-02-21 01:46:18,13.3653,44.5365,1,107,"1_10"
1,2017-02-21 01:55:07,13.3685,44.5343,1.5,107,"1_10"
1,2017-02-21 01:55:18,13.3685,44.5343,1.2,103,"1_10"
1,2017-02-21 02:03:29,13.371,44.5323,1.2,132,"1_10"
1,2017-02-21 02:12:59,13.3745,44.5303,1.1,109,"1_10"
1,2017-02-21 02:17:09,13.376,44.5295,0.5,116,"1_10"
1,2017-02-21 02:33:18,13.3812,44.5253,1.5,142,"1_10"
1,2017-02-21 02:39:58,13.3832,44.524,0.9,102,"1_10"
1,2017-02-21 02:48:39,13.386,44.5223,1,112,"1_10"
1,2017-02-21 02:55:18,13.3838,44.5202,6,205,"1_10"
1,2017-02-21 02:59:58,13.3783,44.5142,2.8,209,"1_10"
1,2017-02-21 03:05:08,13.3768,44.515,0.5,356,"1_10"
1,2017-02-21 03:09:38,13.3757,44.5158,1,323,"1_10"
1,2017-02-21 03:15:19,13.3742,44.5172,0.7,334,"1_10"
1,2017-02-21 03:17:09,13.3735,44.5175,0.5,281,"1_10"
1,2017-02-21 03:53:57,13.3668,44.5235,1.4,307,"1_10"
1,2017-02-21 04:00:09,13.3617,44.5282,0.9,317,"1_10"
1,2017-02-21 04:04:08,13.3605,44.529,1.1,0,"1_10"
1,2017-02-21 04:15:09,13.357,44.5318,1.4,317,"1_10"
1,2017-02-21 04:19:18,13.356,44.5328,1.2,357,"1_10"
1,2017-02-21 04:25:29,13.3538,44.5343,1.4,325,"1_10"
1,2017-02-21 04:30:19,13.3523,44.5355,1.2,314,"1_10"
1,2017-02-21 04:34:48,13.3507,44.5367,1.4,305,"1_10"
1,2017-02-21 04:39:48,13.349,44.5378,1.5,311,"1_10"
1,2017-02-21 04:44:39,13.3475,44.539,1.4,353,"1_10"
1,2017-02-21 04:50:29,13.3457,44.5405,1.8,346,"1_10"
1,2017-02-21 04:55:39,13.3438,44.5415,1.2,301,"1_10"
1,2017-02-21 05:00:38,13.3428,44.5428,1.6,330,"1_10"
1,2017-02-21 05:03:59,13.3422,44.5437,1.2,335,"1_10"
1,2017-02-21 05:10:39,13.3413,44.5437,0.1,222,"1_10"
1,2017-02-21 05:15:39,13.3412,44.5433,0.1,171,"1_10"
1,2017-02-21 05:20:38,13.3413,44.543,0,179,"1_10"
1,2017-02-21 05:25:28,13.3353,44.5417,6.2,238,"1_10"
1,2017-02-21 05:30:29,13.3243,44.5385,5.2,236,"1_10"
1,2017-02-21 05:35:38,13.3248,44.538,1.4,158,"1_10"
1,2017-02-21 05:40:28,13.326,44.5368,0.7,119,"1_10"
1,2017-02-21 05:45:28,13.3273,44.5357,1.2,152,"1_10"
1,2017-02-21 05:48:39,13.3283,44.535,1.2,146,"1_10"
1,2017-02-21 05:55:39,13.3303,44.5333,1.2,148,"1_10"
1,2017-02-21 06:00:47,13.332,44.532,1,118,"1_10"
1,2017-02-21 06:04:48,13.3332,44.5312,0.7,113,"1_10"
1,2017-02-21 06:09:49,13.3347,44.5298,1.3,159,"1_10"
1,2017-02-21 06:14:18,13.3362,44.5288,0.7,116,"1_10"
1,2017-02-21 06:20:09,13.3382,44.5273,1.3,123,"1_10"
1,2017-02-21 06:23:28,13.3393,44.5265,1.4,122,"1_10"
1,2017-02-21 06:31:09,13.3418,44.5247,1.2,121,"1_10"
1,2017-02-21 06:37:59,13.344,44.523,0.7,118,"1_10"
1,2017-02-21 06:45:28,13.3467,44.5213,0.9,92,"1_10"
1,2017-02-21 06:48:48,13.3477,44.5205,1,116,"1_10"
1,2017-02-21 06:53:29,13.3493,44.5195,1.3,107,"1_10"
1,2017-02-21 06:56:09,13.3502,44.5188,1.4,115,"1_10"
1,2017-02-21 07:08:49,13.3542,44.5157,0.7,117,"1_10"
1,2017-02-21 07:14:48,13.3558,44.5142,0.5,178,"1_10"
1,2017-02-21 07:19:29,13.3575,44.513,1.2,103,"1_10"
1,2017-02-21 07:25:48,13.3597,44.5117,1.2,107,"1_10"
1,2017-02-21 07:32:49,13.362,44.5098,1.6,109,"1_10"
1,2017-02-21 07:40:48,13.3653,44.5087,1.1,73,"1_10"
1,2017-02-21 07:45:48,13.3658,44.5085,2,172,"1_10"
1,2017-02-21 07:50:09,13.3577,44.5058,6.1,249,"1_10"
1,2017-02-21 07:55:57,13.3447,44.5023,6.1,242,"1_10"
1,2017-02-21 07:59:08,13.3385,44.4992,6.2,238,"1_10"
1,2017-02-21 08:05:48,13.3247,44.4938,6.3,260,"1_10"
1,2017-02-21 08:10:39,13.3135,44.4907,6.3,246,"1_10"
1,2017-02-21 08:15:38,13.3025,44.4868,6.2,239,"1_10"
1,2017-02-21 08:20:48,13.291,44.4793,9.6,227,"1_10"
1,2017-02-21 08:26:08,13.2808,44.467,9.7,196,"1_10"
1,2017-02-21 08:26:49,13.2803,44.4652,9.7,191,"1_10"
1,2017-02-21 08:32:29,13.2715,44.4513,9.7,210,"1_10"
1,2017-02-21 08:37:28,13.2635,44.4392,9.7,196,"1_10"
1,2017-02-21 08:44:48,13.252,44.4225,9.5,253,"1_10"
1,2017-02-21 09:20:21,13.2027,44.443,8.4,142,"1_10"
1,2017-02-21 09:23:20,13.2145,44.4315,8.5,148,"1_10"
1,2017-02-21 09:29:21,13.2255,44.4193,8.6,138,"1_10"
1,2017-02-21 09:35:49,13.222,44.3975,10.6,218,"1_10"
1,2017-02-21 09:40:49,13.2073,44.3873,10.7,225,"1_10"
1,2017-02-21 09:50:48,13.18,44.3653,10.6,231,"1_10"
1,2017-02-21 10:26:20,13.0947,44.2967,10.9,222,"1_10"
1,2017-02-21 10:29:20,13.0947,44.2967,10.9,222,"1_10"
1,2017-02-21 10:35:19,13.0773,44.2827,11,218,"1_10"
1,2017-02-21 10:41:19,13.0612,44.2678,11,208,"1_10"
1,2017-02-21 10:44:17,13.0442,44.2543,10.9,226,"1_10"
1,2017-02-21 10:50:20,13.0262,44.2413,10.8,226,"1_10"
1,2017-02-21 10:56:20,13.0083,44.2278,11,217,"1_10"
1,2017-02-21 11:14:08,12.948,44.1768,11,222,"1_10"
1,2017-02-21 11:21:28,12.9295,44.1588,11,217,"1_10"
1,2017-02-21 11:24:49,12.9212,44.1507,11,227,"1_10"
1,2017-02-21 11:29:28,12.9082,44.1402,10.8,223,"1_10"
1,2017-02-21 11:35:49,12.8907,44.1257,10.7,215,"1_10"
1,2017-02-21 11:40:29,12.8798,44.114,10.8,220,"1_10"
1,2017-02-21 11:44:09,12.8703,44.1053,10.8,218,"1_10"
1,2017-02-21 12:00:48,12.8307,44.064,10.9,216,"1_10"
1,2017-02-21 12:35:19,12.7613,43.9948,10.9,212,"1_10"
1,2017-02-21 12:41:17,12.7518,43.9782,10.8,187,"1_10"
1,2017-02-21 12:44:18,12.7518,43.9782,10.8,187,"1_10"
1,2017-02-21 12:50:17,12.7508,43.9682,0.3,185,"1_10"
1,2017-02-21 12:56:17,12.7507,43.9682,0,360,"1_10"
1,2017-02-21 12:59:19,12.7507,43.9681,0,360,"1_10"
